x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.37166000,-0.32794000,0.24566000,0.50540306,-0.49933302,0.49576300,0.49945302,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000,0.71927526,-2.51338046,-2.66999992,-2.51338046,14.64073264,12.90254553,-2.66999992,12.90254553,13.02680244
0.37166561,-0.32793463,0.24566120,0.50540388,-0.49933293,0.49575807,0.49945719,300.30142667,-0.00046647,-0.00547341,-0.00046647,300.05206487,-0.04930242,-0.00547341,-0.04930242,300.19175345,0.69024831,-2.43911138,-2.58572458,-2.43911138,14.24468459,12.65605690,-2.58572458,12.65605690,12.78313414
0.37168214,-0.32791817,0.24566474,0.50540629,-0.49933264,0.49574341,0.49946958,300.60309614,-0.00049492,-0.01109790,-0.00049492,300.09992886,-0.09844530,-0.01109790,-0.09844530,300.38467720,0.66141394,-2.36452654,-2.50127279,-2.36452654,13.85004993,12.40724505,-2.50127279,12.40724505,12.53859164
0.37170920,-0.32789009,0.24567049,0.50541025,-0.49933218,0.49571933,0.49948995,300.90500017,-0.00006925,-0.01686664,-0.00006925,300.14347784,-0.14741818,-0.01686664,-0.14741818,300.57876349,0.63280127,-2.28966174,-2.41669400,-2.28966174,13.45714839,12.15616763,-2.41669400,12.15616763,12.29329723
0.37174636,-0.32784991,0.24567835,0.50541568,-0.49933153,0.49568609,0.49951808,301.20713015,0.00082711,-0.02277239,0.00082711,300.18259573,-0.19621017,-0.02277239,-0.19621017,300.77400358,0.60444033,-2.21455422,-2.33203951,-2.21455422,13.06630862,11.90288567,-2.33203951,11.90288567,12.04737780
0.37179323,-0.32779715,0.24568820,0.50542253,-0.49933072,0.49564398,0.49955374,301.50947710,0.00221115,-0.02880752,0.00221115,300.21716447,-0.24480997,-0.02880752,-0.24480997,300.97038776,0.57636206,-2.13924268,-2.24736247,-2.13924268,12.67786796,11.64746366,-2.24736247,11.64746366,11.80096482
0.37184943,-0.32773136,0.24569993,0.50543074,-0.49932973,0.49559327,0.49959673,301.81203165,0.00410031,-0.03496398,0.00410031,300.24706410,-0.29320584,-0.03496398,-0.29320584,301.16790535,0.54859827,-2.06376726,-2.16271786,-2.06376726,12.29217222,11.38996956,-2.16271786,11.38996956,11.55419429
0.37191457,-0.32765210,0.24571343,0.50544026,-0.49932858,0.49553420,0.49964684,302.11478403,0.00651251,-0.04123330,0.00651251,300.27217276,-0.34138561,-0.04123330,-0.34138561,301.36654462,0.52118167,-1.98816954,-2.07816251,-1.98816954,11.90957543,11.13047480,-2.07816251,11.13047480,11.30720674
0.37198827,-0.32755897,0.24572860,0.50545103,-0.49932726,0.49546704,0.49970387,302.41772411,0.00946611,-0.04760657,0.00946611,300.29236678,-0.38933664,-0.04760657,-0.38933664,301.56629286,0.49414582,-1.91249253,-1.99375503,-1.91249253,11.53043955,10.86905434,-1.99375503,10.86905434,11.06014712
0.37207017,-0.32745157,0.24574533,0.50546299,-0.49932577,0.49539202,0.49976763,302.72084132,0.01297992,-0.05407449,0.01297992,300.30752068,-0.43704583,-0.05407449,-0.43704583,301.76713630,0.46752514,-1.83678066,-1.90955589,-1.83678066,11.15513413,10.60578664,-1.90955589,10.60578664,10.81316482
0.37215991,-0.32732952,0.24576351,0.50547610,-0.49932411,0.49530939,0.49983792,303.02412470,0.01707323,-0.06062727,0.01707323,300.31750726,-0.48449961,-0.06062727,-0.48449961,301.96906010,0.44135488,-1.76107979,-1.82562729,-1.76107979,10.78403601,10.34075364,-1.82562729,10.34075364,10.56641349
0.37225714,-0.32719247,0.24578303,0.50549029,-0.49932229,0.49521938,0.49991458,303.32756286,0.02176579,-0.06725474,0.02176579,300.32219764,-0.53168392,-0.06725474,-0.53168392,302.17204838,0.41567111,-1.68543714,-1.74203321,-1.68543714,10.41752888,10.07404083,-1.74203321,10.07404083,10.32005106
0.37236151,-0.32704009,0.24580380,0.50550553,-0.49932028,0.49512220,0.49999741,303.63114400,0.02707780,-0.07394623,0.02707780,300.32146134,-0.57858419,-0.07394623,-0.57858419,302.37608418,0.39051070,-1.60990132,-1.65883934,-1.60990132,10.05600289,9.80573716,-1.65883934,9.80573716,10.07423956
0.37247268,-0.32687205,0.24582571,0.50552176,-0.49931811,0.49501809,0.50008626,303.93485588,0.03302995,-0.08069065,0.03302995,300.31516634,-0.62518536,-0.08069065,-0.62518536,302.58114945,0.36591127,-1.53452229,-1.57611308,-1.53452229,9.69985423,9.53593507,-1.57611308,9.53593507,9.82914504
0.37259032,-0.32668804,0.24584866,0.50553894,-0.49931575,0.49490724,0.50018096,304.23868584,0.03964338,-0.08747647,0.03964338,300.30317915,-0.67147184,-0.08747647,-0.67147184,302.78722506,0.34191120,-1.45935133,-1.49392347,-1.45935133,9.34948457,9.26473043,-1.49392347,9.26473043,9.58493746
0.37271409,-0.32648779,0.24587256,0.50555701,-0.49931320,0.49478987,0.50028135,304.54262076,0.04693970,-0.09429167,0.04693970,300.28536492,-0.71742752,-0.09429167,-0.71742752,302.99429077,0.31854959,-1.38444098,-1.41234115,-1.38444098,9.00530063,8.99222254,-1.41234115,8.99222254,9.34179053
0.37284368,-0.32627102,0.24589729,0.50557593,-0.49931046,0.49466617,0.50038727,304.84664709,0.05494098,-0.10112382,0.05494098,300.26158748,-0.76303575,-0.10112382,-0.76303575,303.20232527,0.29586619,-1.30984509,-1.33143832,-1.30984509,8.66771358,8.71851405,-1.33143832,8.71851405,9.09988157
0.37297876,-0.32603747,0.24592278,0.50559567,-0.49930751,0.49453635,0.50049858,305.15075084,0.06366975,-0.10795999,0.06366975,300.23170951,-0.80827931,-0.10795999,-0.80827931,303.41130611,0.27390143,-1.23561867,-1.25128871,-1.23561867,8.33713846,8.44371094,-1.25128871,8.44371094,8.85939135
0.37311902,-0.32578691,0.24594892,0.50561616,-0.49930437,0.49440058,0.50061513,305.45491756,0.07314902,-0.11478683,0.07314902,300.19559255,-0.85314045,-0.11478683,-0.85314045,303.62120978,0.25269634,-1.16181795,-1.17196746,-1.16181795,8.01399359,8.16792245,-1.17196746,8.16792245,8.62050391
0.37326415,-0.32551911,0.24597561,0.50563738,-0.49930101,0.49425906,0.50073679,305.75913232,0.08340223,-0.12159051,0.08340223,300.15309717,-0.89760085,-0.12159051,-0.89760085,303.83201164,0.23229252,-1.08850026,-1.09355113,-1.08850026,7.69869991,7.89126103,-1.09355113,7.89126103,8.38340637
0.37341384,-0.32523385,0.24600278,0.50565927,-0.49929742,0.49411196,0.50086341,306.06337976,0.09445329,-0.12835676,0.09445329,300.10408306,-0.94164161,-0.12835676,-0.94164161,304.04368599,0.21273210,-1.01572403,-1.01611759,-1.01572403,7.39168028,7.61384223,-1.01611759,7.61384223,8.14828875
0.37356779,-0.32493094,0.24603032,0.50568181,-0.49929361,0.49395946,0.50099486,306.36764405,0.10632654,-0.13507086,0.10632654,300.04840916,-0.98524323,-0.13507086,-0.98524323,304.25620603,0.19405771,-0.94354871,-0.93974595,-0.94354871,7.09335882,7.33578466,-0.93974595,7.33578466,7.91534373
0.37372570,-0.32461019,0.24605816,0.50570495,-0.49928955,0.49380172,0.50113103,306.67190888,0.11904680,-0.14171762,0.11904680,299.98593377,-1.02838565,-0.14171762,-1.02838565,304.46954388,0.17631241,-0.87203473,-0.86451650,-0.87203473,6.80416012,7.05720989,-0.86451650,7.05720989,7.68476645
0.37388726,-0.32427143,0.24608620,0.50572864,-0.49928525,0.49363892,0.50127178,306.97615750,0.13263928,-0.14828143,0.13263928,299.91651468,-1.07104819,-0.14828143,-1.07104819,304.68367061,0.15953966,-0.80124342,-0.79051063,-0.80124342,6.52450850,6.77824232,-0.79051063,6.77824232,7.45675425
0.37405219,-0.32391448,0.24611436,0.50575287,-0.49928068,0.49347120,0.50141701,307.28037267,0.14712965,-0.15474622,0.14712965,299.84000933,-1.11320958,-0.15474622,-1.11320958,304.89855624,0.14378326,-0.73123699,-0.71781071,-0.73123699,6.25482723,6.49900913,-0.71781071,6.49900913,7.23150644
0.37422019,-0.32353920,0.24614256,0.50577758,-0.49927585,0.49329872,0.50156658,307.58453669,0.16254400,-0.16109550,0.16254400,299.75627493,-1.15484793,-0.16109550,-1.15484793,305.11416975,0.12908730,-0.66207841,-0.64650006,-0.66207841,5.99553767,6.21964012,-0.64650006,6.21964012,7.00922404
0.37439097,-0.32314545,0.24617072,0.50580274,-0.49927074,0.49312165,0.50172040,307.88863137,0.17890882,-0.16731235,0.17890882,299.66516861,-1.19594073,-0.16731235,-1.19594073,305.33047911,0.11549612,-0.59383138,-0.57666281,-0.59383138,5.74705845,5.94026762,-0.57666281,5.94026762,6.79010948
0.37456423,-0.32273308,0.24619876,0.50582833,-0.49926533,0.49294011,0.50187835,308.19263808,0.19625101,-0.17337941,0.19625101,299.56654761,-1.23646486,-0.17337941,-1.23646486,305.54745131,0.10305422,-0.52656022,-0.50838382,-0.52656022,5.50980460,5.66102635,-0.50838382,5.66102635,6.57436638
0.37473968,-0.32230198,0.24622661,0.50585430,-0.49925962,0.49275426,0.50204033,308.49653769,0.21459788,-0.17927892,0.21459788,299.46026937,-1.27639657,-0.17927892,-1.27639657,305.76505237,0.09180623,-0.46032985,-0.44174860,-0.46032985,5.28418670,5.38205327,-0.44174860,5.38205327,6.36219919
0.37491704,-0.32185202,0.24625420,0.50588062,-0.49925360,0.49256424,0.50220624,308.80031061,0.23397710,-0.18499272,0.23397710,299.34619178,-1.31571148,-0.18499272,-1.31571148,305.98324736,0.08179686,-0.39520567,-0.37684314,-0.39520567,5.07060988,5.10348746,-0.37684314,5.10348746,6.15381295
0.37509602,-0.32138310,0.24628145,0.50590726,-0.49924725,0.49237018,0.50237599,309.10393680,0.25441672,-0.19050225,0.25441672,299.22417329,-1.35438459,-0.19050225,-1.35438459,306.20200043,0.07307079,-0.33125348,-0.31375389,-0.33125348,4.86947302,4.82546998,-0.31375389,4.82546998,5.94941295
0.37527632,-0.32089510,0.24630829,0.50593419,-0.49924057,0.49217221,0.50254947,309.40739573,0.27594518,-0.19578856,0.27594518,299.09407311,-1.39239024,-0.19578856,-1.39239024,306.42127488,0.06567268,-0.26853942,-0.25256760,-0.26853942,4.68116772,4.54814368,-0.25256760,4.54814368,5.74920443
0.37545765,-0.32038794,0.24633467,0.50596138,-0.49923353,0.49197046,0.50272659,309.71066640,0.29859122,-0.20083234,0.29859122,298.95575138,-1.42970217,-0.20083234,-1.42970217,306.64103314,0.05964704,-0.20712987,-0.19337119,-0.20712987,4.50607741,4.27165305,-0.19337119,4.27165305,5.55339225
0.37563971,-0.31986152,0.24636052,0.50598880,-0.49922613,0.49176506,0.50290728,310.01372738,0.32238394,-0.20561392,0.32238394,298.80906937,-1.46629346,-0.20561392,-1.46629346,306.86123683,0.05503819,-0.14709135,-0.13625171,-0.14709135,4.34457639,3.99614408,-0.13625171,3.99614408,5.36218056
0.37582223,-0.31931576,0.24638577,0.50601642,-0.49921836,0.49155612,0.50309143,310.31655675,0.34735277,-0.21011326,0.34735277,298.65388969,-1.50213657,-0.21011326,-1.50213657,307.08184681,0.05189021,-0.08849047,-0.08129612,-0.08849047,4.19702885,3.72176404,-0.08129612,3.72176404,5.17577250
0.37600490,-0.31875057,0.24641038,0.50604421,-0.49921020,0.49134377,0.50327898,310.61913214,0.37352743,-0.21431002,0.37352743,298.49007642,-1.53720332,-0.21431002,-1.53720332,307.30282321,0.05024687,-0.03139380,-0.02859127,-0.03139380,4.06378796,3.44866135,-0.02859127,3.44866135,4.99436981
0.37618743,-0.31816586,0.24643428,0.50607215,-0.49920164,0.49112812,0.50346984,310.92143074,0.40093792,-0.21818353,0.40093792,298.31749537,-1.57146491,-0.21818353,-1.57146491,307.52412545,0.05015153,0.02413220,0.02177629,0.02413220,3.94519485,3.17698538,0.02177629,3.17698538,4.81817257
0.37636951,-0.31756158,0.24645744,0.50610021,-0.49919266,0.49090928,0.50366392,311.22342929,0.42961454,-0.22171282,0.42961454,298.13601426,-1.60489189,-0.22171282,-1.60489189,307.74571234,0.05164712,0.07802127,0.06972038,0.07802127,3.84157772,2.90688623,0.06972038,2.90688623,4.64737877
0.37655086,-0.31693764,0.24647979,0.50612837,-0.49918325,0.49068736,0.50386117,311.52510408,0.45958783,-0.22487664,0.45958783,297.94550292,-1.63745422,-0.22487664,-1.63745422,307.96754207,0.05477604,0.13020747,0.11515537,0.13020747,3.75325087,2.63851460,0.11515537,2.63851460,4.48218406
0.37673115,-0.31629397,0.24650129,0.50615660,-0.49917340,0.49046246,0.50406149,311.82643097,0.49088856,-0.22765346,0.49088856,297.74583351,-1.66912123,-0.22765346,-1.66912123,308.18957230,0.05958014,0.18062523,0.15799624,0.18062523,3.68051375,2.37202155,0.15799624,2.37202155,4.32278133
0.37691010,-0.31563051,0.24652190,0.50618487,-0.49916310,0.49023470,0.50426483,312.12738538,0.52354774,-0.23002154,0.52354774,297.53688073,-1.69986162,-0.23002154,-1.69986162,308.41176018,0.06610058,0.22920949,0.19815872,0.22920949,3.62365008,2.10755835,0.19815872,2.10755835,4.16936044
0.37708740,-0.31494720,0.24654159,0.50621316,-0.49915233,0.49000416,0.50447112,312.42794231,0.55759657,-0.23195887,0.55759657,297.31852200,-1.72964353,-0.23195887,-1.72964353,308.63406243,0.07437783,0.27589575,0.23555946,0.27589575,3.58292691,1.84527623,0.23555946,1.84527623,4.02210786
0.37726272,-0.31424396,0.24656031,0.50624146,-0.49914107,0.48977095,0.50468028,312.72807635,0.59306643,-0.23344326,0.59306643,297.09063772,-1.75843446,-0.23344326,-1.75843446,308.85643539,0.08445160,0.32062020,0.27011605,0.32062020,3.55859379,1.58532623,0.27011605,1.58532623,3.88120633
0.37743577,-0.31352074,0.24657803,0.50626973,-0.49912932,0.48953517,0.50489227,313.02776167,0.62998889,-0.23445231,0.62998889,296.85311146,-1.78620137,-0.23445231,-1.78620137,309.07883507,0.09636075,0.36331977,0.30174724,0.36331977,3.55088189,1.32785899,0.30174724,1.32785899,3.74683455
0.37760623,-0.31277748,0.24659472,0.50629796,-0.49911706,0.48929690,0.50510700,313.32697201,0.66839562,-0.23496348,0.66839562,296.60583016,-1.81291060,-0.23496348,-1.81291060,309.30121718,0.11014324,0.40393227,0.33037298,0.40393227,3.56000316,1.07302454,0.33037298,1.07302454,3.61916686
0.37777378,-0.31201412,0.24661036,0.50632613,-0.49910427,0.48905624,0.50532443,313.62568076,0.70831846,-0.23495406,0.70831846,296.34868439,-1.83852796,-0.23495406,-1.83852796,309.52353726,0.12583607,0.44239644,0.35591459,0.44239644,3.58614960,0.82097212,0.35591459,0.82097212,3.49837294
0.37793809,-0.31123061,0.24662492,0.50635421,-0.49909094,0.48881327,0.50554450,313.92386087,0.74978932,-0.23440125,0.74978932,296.08156851,-1.86301871,-0.23440125,-1.86301871,309.74575067,0.14347525,0.47865204,0.37829482,0.47865204,3.62949244,0.57184997,0.37829482,0.57184997,3.38461750
0.37809885,-0.31042690,0.24663838,0.50638219,-0.49907706,0.48856808,0.50576715,314.22148493,0.79284021,-0.23328211,0.79284021,295.80438092,-1.88634756,-0.23328211,-1.88634756,309.96781268,0.16309571,0.51263995,0.39743799,0.51263995,3.69018146,0.32580517,0.39743799,0.32580517,3.27806000
0.37825574,-0.30960292,0.24665072,0.50641004,-0.49906261,0.48832075,0.50599232,314.51852517,0.83750320,-0.23157367,0.83750320,295.51702427,-1.90847871,-0.23157367,-1.90847871,310.18967855,0.18473127,0.54430225,0.41327009,0.54430225,3.76834431,0.08298342,0.41327009,0.08298342,3.17885438
0.37840843,-0.30875864,0.24666193,0.50643776,-0.49904757,0.48807137,0.50621997,314.81495341,0.88381038,-0.22925286,0.88381038,295.21940564,-1.92937585,-0.22925286,-1.92937585,310.41130355,0.20841457,0.57358229,0.42571886,0.57358229,3.86408589,-0.15647114,0.42571886,-0.15647114,3.08714877
0.37855658,-0.30789401,0.24667201,0.50646531,-0.49903194,0.48782002,0.50645004,315.11074113,0.93179389,-0.22629662,0.93179389,294.91143677,-1.94900219,-0.22629662,-1.94900219,310.63264305,0.23417703,0.60042475,0.43471390,0.60042475,3.97748777,-0.39241608,0.43471390,-0.39241608,3.00308526
0.37869988,-0.30700899,0.24668093,0.50649269,-0.49901570,0.48756676,0.50668249,315.40585947,0.98148585,-0.22268187,0.98148585,294.59303427,-1.96732046,-0.22268187,-1.96732046,310.85365259,0.26204885,0.62477575,0.44018676,0.62477575,4.10860764,-0.62471090,0.44018676,-0.62471090,2.92679969
0.37883799,-0.30610353,0.24668870,0.50651988,-0.49899883,0.48731168,0.50691726,315.70027920,1.03291837,-0.21838555,1.03291837,294.26411981,-1.98429296,-0.21838555,-1.98429296,311.07428793,0.29205888,0.64658289,0.44207102,0.64658289,4.25747889,-0.85321715,0.44207102,-0.85321715,2.85842136
0.37897059,-0.30517761,0.24669531,0.50654686,-0.49898131,0.48705486,0.50715431,315.99397076,1.08612350,-0.21338466,1.08612350,293.92462030,-1.99988154,-0.21338466,-1.99988154,311.29450511,0.32423469,0.66579532,0.44030238,0.66579532,4.42411013,-1.07779864,0.44030238,-1.07779864,2.79807293
0.37909733,-0.30423119,0.24670077,0.50657361,-0.49896315,0.48679635,0.50739360,316.28690426,1.14113324,-0.20765624,1.14113324,293.57446812,-2.01404765,-0.20765624,-2.01404765,311.51426052,0.35860242,0.68236381,0.43481870,0.68236381,4.60848489,-1.29832157,0.43481870,-1.29832157,2.74587015
0.37921790,-0.30326426,0.24670508,0.50660013,-0.49894431,0.48653624,0.50763508,316.57904950,1.19797948,-0.20117745,1.19797948,293.21360126,-2.02675235,-0.20117745,-2.02675235,311.73351096,0.39518688,0.69624078,0.42556011,0.69624078,4.81056127,-1.51465467,0.42556011,-1.51465467,2.70192173
0.37933197,-0.30227679,0.24670825,0.50662639,-0.49892479,0.48627459,0.50787871,316.87037593,1.25669405,-0.19392557,1.25669405,292.84196354,-2.03795635,-0.19392557,-2.03795635,311.95221371,0.43401139,0.70738039,0.41246904,0.70738039,5.03027176,-1.72666936,0.41246904,-1.72666936,2.66632922
0.37943920,-0.30126877,0.24671030,0.50665239,-0.49890456,0.48601146,0.50812445,317.16085273,1.31730859,-0.18587801,1.31730859,292.45950476,-2.04762000,-0.18587801,-2.04762000,312.17032656,0.47509788,0.71573853,0.39549029,0.71573853,5.26752305,-1.93423986,0.39549029,-1.93423986,2.63918684
0.37953927,-0.30024020,0.24671122,0.50667810,-0.49888362,0.48574693,0.50837226,317.45044875,1.37985465,-0.17701237,1.37985465,292.06618086,-2.05570336,-0.17701237,-2.05570336,312.38780791,0.51846677,0.72127292,0.37457107,0.72127292,5.52219591,-2.13724335,0.37457107,-2.13724335,2.62058142
0.37963186,-0.29919109,0.24671106,0.50670352,-0.49886195,0.48548105,0.50862211,317.73913255,1.44436358,-0.16730642,1.44436358,291.66195412,-2.06216618,-0.16730642,-2.06216618,312.60461680,0.56413705,0.72394311,0.34966102,0.72394311,5.79414518,-2.33556003,0.34966102,-2.33556003,2.61059230
0.37971665,-0.29812144,0.24670981,0.50672863,-0.49883954,0.48521389,0.50887394,318.02687241,1.51086656,-0.15673816,1.51086656,291.24679328,-2.06696795,-0.15673816,-2.06696795,312.82071299,0.61212617,0.72371049,0.32071230,0.72371049,6.08319979,-2.52907326,0.32071230,-2.52907326,2.60929126
0.37979333,-0.29703127,0.24670751,0.50675342,-0.49881637,0.48494550,0.50912774,318.31363632,1.57939456,-0.14528585,1.57939456,290.82067366,-2.07006794,-0.14528585,-2.07006794,313.03605697,0.66245014,0.72053839,0.28767955,0.72053839,6.38916287,-2.71766965,0.28767955,-2.71766965,2.61674250
0.37986159,-0.29592063,0.24670419,0.50677788,-0.49879242,0.48467595,0.50938347,318.59939199,1.64997832,-0.13292798,1.64997832,290.38357738,-2.07142520,-0.13292798,-2.07142520,313.25061008,0.71512344,0.71439199,0.25051993,0.71439199,6.71181191,-2.90123914,0.25051993,-2.90123914,2.63300265
0.37992111,-0.29478954,0.24669986,0.50680200,-0.49876769,0.48440530,0.50964108,318.88410686,1.72264835,-0.11964337,1.72264835,289.93549338,-2.07099859,-0.11964337,-2.07099859,313.46433449,0.77015907,0.70523845,0.20919315,0.70523845,7.05089899,-3.07967504,0.20919315,-3.07967504,2.65812070
0.37997161,-0.29363806,0.24669457,0.50682577,-0.49874215,0.48413359,0.50990055,319.16774809,1.79743490,-0.10541112,1.79743490,289.47641762,-2.06874685,-0.10541112,-2.06874685,313.67719330,0.82756855,0.69304681,0.16366145,0.69304681,7.40615111,-3.25287415,0.16366145,-3.25287415,2.69213814
0.38001278,-0.29246626,0.24668834,0.50684917,-0.49871579,0.48386089,0.51016185,319.45028259,1.87436794,-0.09021069,1.87436794,289.00635316,-2.06462856,-0.09021069,-2.06462856,313.88915055,0.88736194,0.67778806,0.11388961,0.67778806,7.77727054,-3.42073675,0.11388961,-3.42073675,2.73508893
0.38004436,-0.29127421,0.24668122,0.50687220,-0.49868860,0.48358724,0.51042495,319.73167700,1.95347715,-0.07402187,1.95347715,288.52531025,-2.05860224,-0.07402187,-2.05860224,314.10017131,0.94954780,0.65943513,0.05984492,0.65943513,8.16393530,-3.58316668,0.05984492,-3.58316668,2.78699960
0.38006606,-0.29006200,0.24667324,0.50689485,-0.49866056,0.48331271,0.51068981,320.01189770,2.03479192,-0.05682487,2.03479192,288.03330643,-2.05062633,-0.05682487,-2.05062633,314.31022165,1.01413331,0.63796282,0.00149717,0.63796282,8.56579960,-3.74007136,0.00149717,-3.74007136,2.84788936
0.38007761,-0.28882972,0.24666445,0.50691710,-0.49863166,0.48303733,0.51095641,320.29091082,2.11834130,-0.03860027,2.11834130,287.53036661,-2.04065925,-0.03860027,-2.04065925,314.51926874,1.08112420,0.61334788,-0.06118135,0.61334788,8.98249446,-3.89136178,-0.06118135,-3.89136178,2.91777022
0.38007877,-0.28757749,0.24665488,0.50693895,-0.49860188,0.48276117,0.51122472,320.56868222,2.20415402,-0.01932907,2.20415402,287.01652311,-2.02865941,-0.01932907,-2.02865941,314.72728086,1.15052481,0.58556892,-0.12821595,0.58556892,9.41362835,-4.03695253,-0.12821595,-4.03695253,2.99664713
0.38006928,-0.28630544,0.24664459,0.50696039,-0.49857121,0.48248427,0.51149472,320.84517753,2.29225846,0.00100726,2.29225846,286.49181575,-2.01458527,0.00100726,-2.01458527,314.93422743,1.22233815,0.55460639,-0.19962951,0.55460639,9.85878784,-4.17676180,-0.19962951,-4.17676180,3.08451812
0.38004892,-0.28501370,0.24663361,0.50698142,-0.49853963,0.48220667,0.51176636,321.12036212,2.38268265,0.02242683,2.38268265,285.95629191,-1.99839531,0.02242683,-1.99839531,315.14007903,1.29656587,0.52044258,-0.27544256,0.52044258,10.31753838,-4.31071132,-0.27544256,-4.31071132,3.18137453
0.38001746,-0.28370243,0.24662200,0.50700201,-0.49850713,0.48192843,0.51203964,321.39420108,2.47545423,0.04494725,2.47545423,285.41000649,-1.98004816,0.04494725,-1.98004816,315.34480744,1.37320838,0.48306157,-0.35567333,0.48306157,10.78942510,-4.43872640,-0.35567333,-4.43872640,3.28720115
0.37997470,-0.28237179,0.24660981,0.50702218,-0.49847369,0.48164958,0.51231452,321.66665927,2.57060047,0.06858562,2.57060047,284.85302201,-1.95950253,0.06858562,-1.95950253,315.54838567,1.45226480,0.44244918,-0.44033782,0.44244918,11.27397368,-4.56073583,-0.44033782,-4.56073583,3.40197649
0.37992045,-0.28102196,0.24659708,0.50704190,-0.49843930,0.48137019,0.51259098,321.93770129,2.66814826,0.09335854,2.66814826,284.28540860,-1.93671730,0.09335854,-1.93671730,315.75078793,1.53373307,0.39859292,-0.52944981,0.39859292,11.77069124,-4.67667186,-0.52944981,-4.67667186,3.52567301
0.37985452,-0.27965313,0.24658388,0.50706118,-0.49840395,0.48109027,0.51286900,322.20729149,2.76812409,0.11928210,2.76812409,283.70724397,-1.91165156,0.11928210,-1.91165156,315.95198969,1.61760997,0.35148199,-0.62302102,0.35148199,12.27906731,-4.78647015,-0.62302102,-4.78647015,3.65825735
0.37977676,-0.27826550,0.24657025,0.50708000,-0.49836761,0.48080989,0.51314856,322.47539395,2.87055403,0.14637181,2.87055403,283.11861344,-1.88426458,0.14637181,-1.88426458,316.15196767,1.70389118,0.30110716,-0.72106110,0.30110716,12.79857484,-4.89006967,-0.72106110,-4.89006967,3.79969062
0.37968701,-0.27685930,0.24655625,0.50709836,-0.49833028,0.48052909,0.51342962,322.74197247,2.97546375,0.17464264,2.97546375,282.51960990,-1.85451592,0.17464264,-1.85451592,316.35069985,1.79257130,0.24746076,-0.82357775,0.24746076,13.32867122,-4.98741268,-0.82357775,-4.98741268,3.94992868
0.37958515,-0.27543474,0.24654193,0.50711626,-0.49829194,0.48024789,0.51371218,323.00699060,3.08287849,0.20410898,3.08287849,281.91033377,-1.82236538,0.20410898,-1.82236538,316.54816546,1.88364393,0.19053660,-0.93057679,0.19053660,13.86879938,-5.07844458,-0.93057679,-5.07844458,4.10892243
0.37947107,-0.27399207,0.24652735,0.50713368,-0.49825258,0.47996635,0.51399620,323.27041161,3.19282306,0.23478462,3.19282306,281.29089297,-1.78777311,0.23478462,-1.78777311,316.74434500,1.97710172,0.13032992,-1.04206226,0.13032992,14.41838888,-5.16311388,-1.04206226,-5.16311388,4.27661812
0.37934466,-0.27253154,0.24651256,0.50715063,-0.49821218,0.47968450,0.51428167,323.53219849,3.30532186,0.26668277,3.30532186,280.66140286,-1.75069958,0.26668277,-1.75069958,316.93922021,2.07293641,0.06683731,-1.15803648,0.06683731,14.97685707,-5.24137206,-1.15803648,-5.24137206,4.45295767
0.37920586,-0.27105341,0.24649761,0.50716710,-0.49817073,0.47940238,0.51456857,323.79231396,3.42039885,0.29981602,3.42039885,280.02198617,-1.71110564,0.29981602,-1.71110564,317.13277407,2.17113892,0.00005668,-1.27850016,0.00005668,15.54361027,-5.31317347,-1.27850016,-5.31317347,4.63787901
0.37905460,-0.26955795,0.24648255,0.50718308,-0.49812821,0.47912003,0.51485688,324.05072041,3.53807752,0.33419633,3.53807752,279.37277292,-1.66895255,0.33419633,-1.66895255,317.32499078,2.27169936,-0.07001286,-1.40345249,-0.07001286,16.11804493,-5.37847523,-1.40345249,-5.37847523,4.83131640
0.37889084,-0.26804544,0.24646745,0.50719857,-0.49808460,0.47883749,0.51514658,324.30737996,3.65838096,0.36983503,3.65838096,278.71390036,-1.62420197,0.36983503,-1.62420197,317.51585577,2.37460711,-0.14337105,-1.53289125,-0.14337105,16.69954884,-5.43723713,-1.53289125,-5.43723713,5.03320077
0.37871457,-0.26651618,0.24645234,0.50721356,-0.49803990,0.47855479,0.51543765,324.56225440,3.78133181,0.40674279,3.78133181,278.04551282,-1.57681607,0.40674279,-1.57681607,317.70535561,2.47985087,-0.22001651,-1.66681287,-0.22001651,17.28750240,-5.48942146,-1.66681287,-5.48942146,5.24346007
0.37852577,-0.26497046,0.24643728,0.50722806,-0.49799410,0.47827197,0.51573007,324.81530524,3.90695223,0.44492965,3.90695223,277.36776165,-1.52675746,0.44492965,-1.52675746,317.89347807,2.58741874,-0.29994689,-1.80521254,-0.29994689,17.88127978,-5.53499294,-1.80521254,-5.53499294,5.46201964
0.37832448,-0.26340857,0.24642232,0.50724206,-0.49794716,0.47798905,0.51602382,325.06649361,4.03526398,0.48440497,4.03526398,276.68080508,-1.47398931,0.48440497,-1.47398931,318.08021202,2.69729825,-0.38315888,-1.94808432,-0.38315888,18.48025025,-5.57391856,-1.94808432,-5.57391856,5.68880253
