x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.61614669,0.27768772,0.29699044,0.00014187,0.00287988,-0.00035706,225.00940490,0.01547494,-0.00604616,0.01547494,224.90514322,-0.00736490,-0.00604616,-0.00736490,224.93699276,0.05154218,0.00636235,-0.06198521,0.00636235,0.07866063,-0.27329263,-0.06198521,-0.27329263,3.45056742
0.61614683,0.27769060,0.29699008,0.00013902,0.00287510,-0.00035682,225.03183791,0.01548677,-0.00607058,0.01548677,224.92764446,-0.00746153,-0.00607058,-0.00746153,224.95956766,0.05150480,0.00624412,-0.06103929,0.00624412,0.07839044,-0.27129250,-0.06103929,-0.27129250,3.44845227
0.61614697,0.27769347,0.29698972,0.00013616,0.00287029,-0.00035658,225.05427295,0.01549866,-0.00609500,0.01549866,224.95014787,-0.00755829,-0.00609500,-0.00755829,224.98214512,0.05146793,0.00612668,-0.06009322,0.00612668,0.07812184,-0.26929055,-0.06009322,-0.26929055,3.44633199
0.61614710,0.27769634,0.29698937,0.00013328,0.00286547,-0.00035633,225.07671004,0.01551060,-0.00611940,0.01551060,224.97265344,-0.00765519,-0.00611940,-0.00765519,225.00472513,0.05143160,0.00601003,-0.05914700,0.00601003,0.07785486,-0.26728678,-0.05914700,-0.26728678,3.44420661
0.61614724,0.27769920,0.29698901,0.00013039,0.00286064,-0.00035609,225.09914918,0.01552259,-0.00614379,0.01552259,224.99516117,-0.00775222,-0.00614379,-0.00775222,225.02730770,0.05139579,0.00589418,-0.05820065,0.00589418,0.07758950,-0.26528122,-0.05820065,-0.26528122,3.44207616
0.61614737,0.27770206,0.29698865,0.00012749,0.00285580,-0.00035584,225.12159036,0.01553464,-0.00616817,0.01553464,225.01767106,-0.00784939,-0.00616817,-0.00784939,225.04989281,0.05136052,0.00577913,-0.05725417,0.00577913,0.07732576,-0.26327388,-0.05725417,-0.26327388,3.43994065
0.61614749,0.27770491,0.29698830,0.00012457,0.00285094,-0.00035558,225.14403358,0.01554673,-0.00619253,0.01554673,225.04018312,-0.00794670,-0.00619253,-0.00794670,225.07248048,0.05132578,0.00566488,-0.05630757,0.00566488,0.07706365,-0.26126477,-0.05630757,-0.26126477,3.43780013
0.61614761,0.27770776,0.29698794,0.00012163,0.00284606,-0.00035533,225.16647884,0.01555888,-0.00621689,0.01555888,225.06269733,-0.00804413,-0.00621689,-0.00804413,225.09507070,0.05129158,0.00555144,-0.05536086,0.00555144,0.07680319,-0.25925393,-0.05536086,-0.25925393,3.43565462
0.61614773,0.27771060,0.29698759,0.00011869,0.00284117,-0.00035507,225.18892615,0.01557108,-0.00624123,0.01557108,225.08521371,-0.00814170,-0.00624123,-0.00814170,225.11766346,0.05125792,0.00543881,-0.05441404,0.00543881,0.07654438,-0.25724135,-0.05441404,-0.25724135,3.43350415
0.61614785,0.27771344,0.29698723,0.00011572,0.00283627,-0.00035481,225.21137550,0.01558333,-0.00626555,0.01558333,225.10773224,-0.00823941,-0.00626555,-0.00823941,225.14025878,0.05122479,0.00532700,-0.05346713,0.00532700,0.07628723,-0.25522706,-0.05346713,-0.25522706,3.43134874
0.61614797,0.27771628,0.29698688,0.00011275,0.00283136,-0.00035454,225.23382690,0.01559564,-0.00628987,0.01559564,225.13025294,-0.00833724,-0.00628987,-0.00833724,225.16285664,0.05119221,0.00521602,-0.05252014,0.00521602,0.07603174,-0.25321107,-0.05252014,-0.25321107,3.42918843
0.61614808,0.27771910,0.29698652,0.00010976,0.00282643,-0.00035428,225.25628033,0.01560799,-0.00631417,0.01560799,225.15277580,-0.00843520,-0.00631417,-0.00843520,225.18545705,0.05116017,0.00510585,-0.05157306,0.00510585,0.07577793,-0.25119341,-0.05157306,-0.25119341,3.42702324
0.61614819,0.27772193,0.29698617,0.00010675,0.00282149,-0.00035401,225.27873582,0.01562040,-0.00633845,0.01562040,225.17530081,-0.00853330,-0.00633845,-0.00853330,225.20806000,0.05112868,0.00499652,-0.05062590,0.00499652,0.07552581,-0.24917408,-0.05062590,-0.24917408,3.42485320
0.61614829,0.27772475,0.29698582,0.00010374,0.00281653,-0.00035374,225.30119334,0.01563285,-0.00636272,0.01563285,225.19782799,-0.00863152,-0.00636272,-0.00863152,225.23066550,0.05109774,0.00488801,-0.04967869,0.00488801,0.07527538,-0.24715311,-0.04967869,-0.24715311,3.42267833
0.61614839,0.27772756,0.29698546,0.00010071,0.00281157,-0.00035346,225.32365291,0.01564536,-0.00638698,0.01564536,225.22035732,-0.00872987,-0.00638698,-0.00872987,225.25327354,0.05106734,0.00478035,-0.04873142,0.00478035,0.07502665,-0.24513051,-0.04873142,-0.24513051,3.42049867
0.61614849,0.27773037,0.29698511,0.00009766,0.00280658,-0.00035318,225.34611452,0.01565792,-0.00641122,0.01565792,225.24288881,-0.00882835,-0.00641122,-0.00882835,225.27588412,0.05103750,0.00467352,-0.04778410,0.00467352,0.07477963,-0.24310629,-0.04778410,-0.24310629,3.41831425
0.61614859,0.27773317,0.29698476,0.00009460,0.00280159,-0.00035290,225.36857817,0.01567053,-0.00643545,0.01567053,225.26542247,-0.00892695,-0.00643545,-0.00892695,225.29849725,0.05100821,0.00456754,-0.04683673,0.00456754,0.07453432,-0.24108048,-0.04683673,-0.24108048,3.41612509
0.61614868,0.27773597,0.29698440,0.00009153,0.00279658,-0.00035262,225.39104387,0.01568319,-0.00645967,0.01568319,225.28795827,-0.00902569,-0.00645967,-0.00902569,225.32111291,0.05097948,0.00446241,-0.04588934,0.00446241,0.07429075,-0.23905309,-0.04588934,-0.23905309,3.41393123
0.61614877,0.27773877,0.29698405,0.00008845,0.00279156,-0.00035234,225.41351161,0.01569591,-0.00648387,0.01569591,225.31049624,-0.00912454,-0.00648387,-0.00912454,225.34373112,0.05095131,0.00435813,-0.04494192,0.00435813,0.07404890,-0.23702414,-0.04494192,-0.23702414,3.41173269
0.61614886,0.27774156,0.29698370,0.00008535,0.00278653,-0.00035205,225.43598139,0.01570867,-0.00650805,0.01570867,225.33303637,-0.00922352,-0.00650805,-0.00922352,225.36635186,0.05092370,0.00425471,-0.04399449,0.00425471,0.07380880,-0.23499365,-0.04399449,-0.23499365,3.40952950
0.61614894,0.27774434,0.29698335,0.00008224,0.00278149,-0.00035176,225.45845322,0.01572148,-0.00653222,0.01572148,225.35557865,-0.00932262,-0.00653222,-0.00932262,225.38897514,0.05089665,0.00415215,-0.04304704,0.00415215,0.07357046,-0.23296162,-0.04304704,-0.23296162,3.40732169
0.61614902,0.27774712,0.29698300,0.00007912,0.00277643,-0.00035147,225.48092709,0.01573435,-0.00655637,0.01573435,225.37812309,-0.00942185,-0.00655637,-0.00942185,225.41160096,0.05087016,0.00405046,-0.04209960,0.00405046,0.07333387,-0.23092809,-0.04209960,-0.23092809,3.40510928
0.61614910,0.27774989,0.29698264,0.00007598,0.00277136,-0.00035117,225.50340300,0.01574726,-0.00658050,0.01574726,225.40066968,-0.00952120,-0.00658050,-0.00952120,225.43422931,0.05084424,0.00394963,-0.04115216,0.00394963,0.07309904,-0.22889306,-0.04115216,-0.22889306,3.40289232
0.61614918,0.27775266,0.29698229,0.00007283,0.00276628,-0.00035087,225.52588096,0.01576023,-0.00660462,0.01576023,225.42321843,-0.00962067,-0.00660462,-0.00962067,225.45686019,0.05081888,0.00384968,-0.04020474,0.00384968,0.07286600,-0.22685655,-0.04020474,-0.22685655,3.40067082
0.61614925,0.27775543,0.29698194,0.00006967,0.00276118,-0.00035057,225.54836096,0.01577324,-0.00662873,0.01577324,225.44576934,-0.00972026,-0.00662873,-0.00972026,225.47949361,0.05079410,0.00375061,-0.03925734,0.00375061,0.07263473,-0.22481858,-0.03925734,-0.22481858,3.39844482
0.61614931,0.27775818,0.29698159,0.00006650,0.00275608,-0.00035027,225.57084300,0.01578631,-0.00665281,0.01578631,225.46832240,-0.00981997,-0.00665281,-0.00981997,225.50212956,0.05076989,0.00365242,-0.03830998,0.00365242,0.07240527,-0.22277917,-0.03830998,-0.22277917,3.39621434
0.61614938,0.27776094,0.29698124,0.00006331,0.00275096,-0.00034996,225.59332708,0.01579942,-0.00667688,0.01579942,225.49087762,-0.00991979,-0.00667688,-0.00991979,225.52476805,0.05074625,0.00355511,-0.03736265,0.00355511,0.07217760,-0.22073833,-0.03736265,-0.22073833,3.39397942
0.61614944,0.27776369,0.29698089,0.00006011,0.00274583,-0.00034965,225.61581321,0.01581259,-0.00670093,0.01581259,225.51343499,-0.01001974,-0.00670093,-0.01001974,225.54740906,0.05072319,0.00345869,-0.03641537,0.00345869,0.07195174,-0.21869608,-0.03641537,-0.21869608,3.39174008
0.61614950,0.27776643,0.29698054,0.00005690,0.00274068,-0.00034934,225.63830138,0.01582581,-0.00672497,0.01582581,225.53599452,-0.01011980,-0.00672497,-0.01011980,225.57005260,0.05070070,0.00336317,-0.03546815,0.00336317,0.07172769,-0.21665243,-0.03546815,-0.21665243,3.38949636
0.61614955,0.27776917,0.29698019,0.00005368,0.00273553,-0.00034903,225.66079159,0.01583907,-0.00674899,0.01583907,225.55855620,-0.01021998,-0.00674899,-0.01021998,225.59269867,0.05067880,0.00326854,-0.03452099,0.00326854,0.07150548,-0.21460742,-0.03452099,-0.21460742,3.38724828
0.61614961,0.27777190,0.29697984,0.00005044,0.00273037,-0.00034871,225.68328385,0.01585238,-0.00677299,0.01585238,225.58112004,-0.01032027,-0.00677299,-0.01032027,225.61534727,0.05065748,0.00317481,-0.03357390,0.00317481,0.07128509,-0.21256104,-0.03357390,-0.21256104,3.38499587
0.61614966,0.27777463,0.29697950,0.00004719,0.00272519,-0.00034839,225.70577815,0.01586575,-0.00679697,0.01586575,225.60368603,-0.01042068,-0.00679697,-0.01042068,225.63799839,0.05063674,0.00308199,-0.03262689,0.00308199,0.07106655,-0.21051332,-0.03262689,-0.21051332,3.38273917
0.61614970,0.27777735,0.29697915,0.00004394,0.00272000,-0.00034807,225.72827449,0.01587916,-0.00682093,0.01587916,225.62625417,-0.01052120,-0.00682093,-0.01052120,225.66065204,0.05061658,0.00299008,-0.03167997,0.00299008,0.07084986,-0.20846428,-0.03167997,-0.20846428,3.38047820
0.61614974,0.27778007,0.29697880,0.00004066,0.00271480,-0.00034774,225.75077287,0.01589263,-0.00684488,0.01589263,225.64882447,-0.01062184,-0.00684488,-0.01062184,225.68330821,0.05059702,0.00289909,-0.03073314,0.00289909,0.07063503,-0.20641393,-0.03073314,-0.20641393,3.37821298
0.61614978,0.27778278,0.29697845,0.00003738,0.00270959,-0.00034741,225.77327330,0.01590614,-0.00686880,0.01590614,225.67139692,-0.01072259,-0.00686880,-0.01072259,225.70596690,0.05057804,0.00280901,-0.02978642,0.00280901,0.07042206,-0.20436229,-0.02978642,-0.20436229,3.37594357
0.61614982,0.27778549,0.29697810,0.00003409,0.00270437,-0.00034708,225.79577577,0.01591970,-0.00689271,0.01591970,225.69397152,-0.01082345,-0.00689271,-0.01082345,225.72862812,0.05055965,0.00271985,-0.02883981,0.00271985,0.07021097,-0.20230938,-0.02883981,-0.20230938,3.37366997
0.61614985,0.27778819,0.29697776,0.00003078,0.00269914,-0.00034675,225.81828028,0.01593331,-0.00691660,0.01593331,225.71654828,-0.01092441,-0.00691660,-0.01092441,225.75129185,0.05054186,0.00263161,-0.02789332,0.00263161,0.07000176,-0.20025521,-0.02789332,-0.20025521,3.37139223
0.61614988,0.27779089,0.29697741,0.00002747,0.00269389,-0.00034642,225.84078684,0.01594697,-0.00694046,0.01594697,225.73912719,-0.01102549,-0.00694046,-0.01102549,225.77395811,0.05052466,0.00254431,-0.02694696,0.00254431,0.06979444,-0.19819980,-0.02694696,-0.19819980,3.36911036
0.61614991,0.27779358,0.29697707,0.00002414,0.00268864,-0.00034608,225.86329544,0.01596067,-0.00696431,0.01596067,225.76170825,-0.01112668,-0.00696431,-0.01112668,225.79662688,0.05050806,0.00245794,-0.02600073,0.00245794,0.06958902,-0.19614318,-0.02600073,-0.19614318,3.36682442
0.61614993,0.27779626,0.29697672,0.00002080,0.00268337,-0.00034574,225.88580608,0.01597443,-0.00698814,0.01597443,225.78429146,-0.01122798,-0.00698814,-0.01122798,225.81929817,0.05049206,0.00237250,-0.02505465,0.00237250,0.06938551,-0.19408535,-0.02505465,-0.19408535,3.36453441
0.61614995,0.27779894,0.29697637,0.00001745,0.00267810,-0.00034539,225.90831876,0.01598824,-0.00701195,0.01598824,225.80687682,-0.01132938,-0.00701195,-0.01132938,225.84197198,0.05047666,0.00228801,-0.02410872,0.00228801,0.06918392,-0.19202633,-0.02410872,-0.19202633,3.36224037
0.61614996,0.27780162,0.29697603,0.00001409,0.00267281,-0.00034505,225.93083349,0.01600209,-0.00703574,0.01600209,225.82946434,-0.01143089,-0.00703574,-0.01143089,225.86464830,0.05046186,0.00220446,-0.02316295,0.00220446,0.06898424,-0.18996614,-0.02316295,-0.18996614,3.35994234
0.61614998,0.27780429,0.29697568,0.00001071,0.00266751,-0.00034470,225.95335025,0.01601599,-0.00705951,0.01601599,225.85205400,-0.01153250,-0.00705951,-0.01153250,225.88732714,0.05044766,0.00212186,-0.02221735,0.00212186,0.06878650,-0.18790480,-0.02221735,-0.18790480,3.35764034
0.61614998,0.27780695,0.29697534,0.00000733,0.00266221,-0.00034435,225.97586906,0.01602994,-0.00708325,0.01602994,225.87464582,-0.01163422,-0.00708325,-0.01163422,225.91000849,0.05043408,0.00204022,-0.02127193,0.00204022,0.06859070,-0.18584233,-0.02127193,-0.18584233,3.35533441
0.61614999,0.27780961,0.29697499,0.00000394,0.00265689,-0.00034399,225.99838992,0.01604394,-0.00710698,0.01604394,225.89723978,-0.01173605,-0.00710698,-0.01173605,225.93269235,0.05042110,0.00195953,-0.02032669,0.00195953,0.06839685,-0.18377874,-0.02032669,-0.18377874,3.35302457
0.61614999,0.27781227,0.29697465,0.00000053,0.00265156,-0.00034363,226.02091281,0.01605799,-0.00713068,0.01605799,225.91983590,-0.01183797,-0.00713068,-0.01183797,225.95537872,0.05040873,0.00187980,-0.01938165,0.00187980,0.06820496,-0.18171405,-0.01938165,-0.18171405,3.35071085
0.61614999,0.27781492,0.29697431,-0.00000288,0.00264623,-0.00034327,226.04343775,0.01607208,-0.00715437,0.01607208,225.94243416,-0.01194000,-0.00715437,-0.01194000,225.97806760,0.05039697,0.00180103,-0.01843680,0.00180103,0.06801503,-0.17964827,-0.01843680,-0.17964827,3.34839329
0.61614999,0.27781756,0.29697396,-0.00000631,0.00264088,-0.00034291,226.06596473,0.01608622,-0.00717803,0.01608622,225.96503458,-0.01204213,-0.00717803,-0.01204213,226.00075899,0.05038583,0.00172324,-0.01749217,0.00172324,0.06782707,-0.17758143,-0.01749217,-0.17758143,3.34607192
0.61614998,0.27782020,0.29697362,-0.00000974,0.00263552,-0.00034255,226.08849376,0.01610041,-0.00720167,0.01610041,225.98763714,-0.01214436,-0.00720167,-0.01214436,226.02345289,0.05037530,0.00164641,-0.01654775,0.00164641,0.06764109,-0.17551355,-0.01654775,-0.17551355,3.34374676
0.61614997,0.27782283,0.29697328,-0.00001319,0.00263015,-0.00034218,226.11102482,0.01611465,-0.00722529,0.01611465,226.01024185,-0.01224669,-0.00722529,-0.01224669,226.04614929,0.05036539,0.00157056,-0.01560356,0.00157056,0.06745710,-0.17344463,-0.01560356,-0.17344463,3.34141785
0.61614995,0.27782546,0.29697294,-0.00001665,0.00262478,-0.00034181,226.13355793,0.01612893,-0.00724888,0.01612893,226.03284872,-0.01234912,-0.00724888,-0.01234912,226.06884820,0.05035610,0.00149570,-0.01465960,0.00149570,0.06727510,-0.17137470,-0.01465960,-0.17137470,3.33908522
0.61614993,0.27782808,0.29697260,-0.00002011,0.00261939,-0.00034144,226.15609308,0.01614327,-0.00727245,0.01614327,226.05545773,-0.01245165,-0.00727245,-0.01245165,226.09154961,0.05034743,0.00142181,-0.01371588,0.00142181,0.06709511,-0.16930378,-0.01371588,-0.16930378,3.33674890
0.61614991,0.27783070,0.29697225,-0.00002359,0.00261399,-0.00034106,226.17863027,0.01615765,-0.00729600,0.01615765,226.07806888,-0.01255427,-0.00729600,-0.01255427,226.11425352,0.05033939,0.00134892,-0.01277242,0.00134892,0.06691713,-0.16723187,-0.01277242,-0.16723187,3.33440891
0.61614989,0.27783331,0.29697191,-0.00002707,0.00260859,-0.00034068,226.20116951,0.01617207,-0.00731953,0.01617207,226.10068219,-0.01265699,-0.00731953,-0.01265699,226.13695994,0.05033197,0.00127701,-0.01182921,0.00127701,0.06674118,-0.16515901,-0.01182921,-0.16515901,3.33206530
0.61614986,0.27783592,0.29697157,-0.00003057,0.00260318,-0.00034030,226.22371079,0.01618655,-0.00734303,0.01618655,226.12329764,-0.01275981,-0.00734303,-0.01275981,226.15966885,0.05032518,0.00120610,-0.01088626,0.00120610,0.06656725,-0.16308520,-0.01088626,-0.16308520,3.32971809
0.61614983,0.27783852,0.29697123,-0.00003408,0.00259775,-0.00033992,226.24625411,0.01620107,-0.00736651,0.01620107,226.14591524,-0.01286272,-0.00736651,-0.01286272,226.18238027,0.05031901,0.00113619,-0.00994360,0.00113619,0.06639536,-0.16101047,-0.00994360,-0.16101047,3.32736731
0.61614979,0.27784111,0.29697089,-0.00003759,0.00259232,-0.00033953,226.26879947,0.01621564,-0.00738997,0.01621564,226.16853499,-0.01296572,-0.00738997,-0.01296572,226.20509418,0.05031348,0.00106729,-0.00900121,0.00106729,0.06622551,-0.15893483,-0.00900121,-0.15893483,3.32501299
0.61614975,0.27784370,0.29697055,-0.00004111,0.00258688,-0.00033914,226.29134688,0.01623025,-0.00741340,0.01623025,226.19115688,-0.01306882,-0.00741340,-0.01306882,226.22781059,0.05030858,0.00099939,-0.00805912,0.00099939,0.06605771,-0.15685830,-0.00805912,-0.15685830,3.32265517
0.61614971,0.27784628,0.29697022,-0.00004465,0.00258143,-0.00033875,226.31389632,0.01624491,-0.00743681,0.01624491,226.21378092,-0.01317201,-0.00743681,-0.01317201,226.25052950,0.05030431,0.00093250,-0.00711732,0.00093250,0.06589198,-0.15478090,-0.00711732,-0.15478090,3.32029388
0.61614966,0.27784886,0.29696988,-0.00004819,0.00257597,-0.00033836,226.33644781,0.01625962,-0.00746019,0.01625962,226.23640711,-0.01327529,-0.00746019,-0.01327529,226.27325090,0.05030068,0.00086663,-0.00617583,0.00086663,0.06572831,-0.15270264,-0.00617583,-0.15270264,3.31792915
0.61614961,0.27785144,0.29696954,-0.00005174,0.00257050,-0.00033796,226.35900135,0.01627438,-0.00748355,0.01627438,226.25903544,-0.01337865,-0.00748355,-0.01337865,226.29597479,0.05029769,0.00080177,-0.00523465,0.00080177,0.06556671,-0.15062355,-0.00523465,-0.15062355,3.31556100
0.61614956,0.27785400,0.29696920,-0.00005530,0.00256502,-0.00033756,226.38155692,0.01628918,-0.00750689,0.01628918,226.28166592,-0.01348211,-0.00750689,-0.01348211,226.31870118,0.05029533,0.00073794,-0.00429380,0.00073794,0.06540721,-0.14854363,-0.00429380,-0.14854363,3.31318947
0.61614950,0.27785657,0.29696886,-0.00005887,0.00255954,-0.00033716,226.40411454,0.01630402,-0.00753020,0.01630402,226.30429855,-0.01358566,-0.00753020,-0.01358566,226.34143005,0.05029362,0.00067513,-0.00335328,0.00067513,0.06524979,-0.14646292,-0.00335328,-0.14646292,3.31081459
0.61614944,0.27785912,0.29696853,-0.00006245,0.00255404,-0.00033675,226.42667420,0.01631892,-0.00755348,0.01631892,226.32693331,-0.01368929,-0.00755348,-0.01368929,226.36416142,0.05029255,0.00061335,-0.00241310,0.00061335,0.06509447,-0.14438142,-0.00241310,-0.14438142,3.30843640
0.61614938,0.27786167,0.29696819,-0.00006604,0.00254854,-0.00033634,226.44923590,0.01633386,-0.00757674,0.01633386,226.34957023,-0.01379302,-0.00757674,-0.01379302,226.38689528,0.05029213,0.00055261,-0.00147327,0.00055261,0.06494126,-0.14229915,-0.00147327,-0.14229915,3.30605492
0.61614931,0.27786422,0.29696785,-0.00006964,0.00254303,-0.00033593,226.47179965,0.01634884,-0.00759997,0.01634884,226.37220929,-0.01389682,-0.00759997,-0.01389682,226.40963162,0.05029235,0.00049290,-0.00053379,0.00049290,0.06479017,-0.14021613,-0.00053379,-0.14021613,3.30367018
0.61614924,0.27786676,0.29696752,-0.00007324,0.00253751,-0.00033552,226.49436543,0.01636388,-0.00762318,0.01636388,226.39485049,-0.01400071,-0.00762318,-0.01400071,226.43237045,0.05029322,0.00043423,0.00040532,0.00043423,0.06464119,-0.13813238,0.00040532,-0.13813238,3.30128222
0.61614916,0.27786930,0.29696718,-0.00007685,0.00253199,-0.00033510,226.51693326,0.01637895,-0.00764636,0.01637895,226.41749384,-0.01410469,-0.00764636,-0.01410469,226.45511176,0.05029475,0.00037661,0.00134406,0.00037661,0.06449435,-0.13604791,0.00134406,-0.13604791,3.29889107
0.61614908,0.27787182,0.29696685,-0.00008047,0.00252645,-0.00033469,226.53950313,0.01639408,-0.00766951,0.01639408,226.44013933,-0.01420875,-0.00766951,-0.01420875,226.47785556,0.05029692,0.00032003,0.00228242,0.00032003,0.06434965,-0.13396275,0.00228242,-0.13396275,3.29649677
0.61614900,0.27787435,0.29696651,-0.00008410,0.00252091,-0.00033426,226.56207505,0.01640924,-0.00769264,0.01640924,226.46278696,-0.01431289,-0.00769264,-0.01431289,226.50060184,0.05029975,0.00026451,0.00322040,0.00026451,0.06420709,-0.13187691,0.00322040,-0.13187691,3.29409933
0.61614891,0.27787687,0.29696618,-0.00008774,0.00251536,-0.00033384,226.58464900,0.01642446,-0.00771574,0.01642446,226.48543674,-0.01441711,-0.00771574,-0.01441711,226.52335060,0.05030323,0.00021005,0.00415797,0.00021005,0.06406669,-0.12979041,0.00415797,-0.12979041,3.29169879
0.61614882,0.27787938,0.29696585,-0.00009139,0.00250980,-0.00033341,226.60722500,0.01643972,-0.00773881,0.01643972,226.50808866,-0.01452142,-0.00773881,-0.01452142,226.54610184,0.05030738,0.00015664,0.00509515,0.00015664,0.06392844,-0.12770326,0.00509515,-0.12770326,3.28929519
0.61614873,0.27788189,0.29696551,-0.00009504,0.00250424,-0.00033298,226.62980304,0.01645502,-0.00776186,0.01645502,226.53074272,-0.01462580,-0.00776186,-0.01462580,226.56885556,0.05031218,0.00010430,0.00603190,0.00010430,0.06379237,-0.12561549,0.00603190,-0.12561549,3.28688856
0.61614863,0.27788439,0.29696518,-0.00009870,0.00249867,-0.00033255,226.65238312,0.01647037,-0.00778488,0.01647037,226.55339893,-0.01473026,-0.00778488,-0.01473026,226.59161176,0.05031764,0.00005302,0.00696824,0.00005302,0.06365848,-0.12352712,0.00696824,-0.12352712,3.28447893
0.61614853,0.27788688,0.29696485,-0.00010237,0.00249309,-0.00033212,226.67496525,0.01648577,-0.00780787,0.01648577,226.57605728,-0.01483480,-0.00780787,-0.01483480,226.61437044,0.05032376,0.00000281,0.00790415,0.00000281,0.06352676,-0.12143815,0.00790415,-0.12143815,3.28206632
0.61614843,0.27788937,0.29696452,-0.00010605,0.00248750,-0.00033168,226.69754942,0.01650121,-0.00783083,0.01650121,226.59871777,-0.01493942,-0.00783083,-0.01493942,226.63713159,0.05033055,-0.00004632,0.00883962,-0.00004632,0.06339724,-0.11934860,0.00883962,-0.11934860,3.27965078
0.61614832,0.27789186,0.29696418,-0.00010973,0.00248190,-0.00033124,226.72013562,0.01651669,-0.00785376,0.01651669,226.62138040,-0.01504411,-0.00785376,-0.01504411,226.65989521,0.05033801,-0.00009437,0.00977465,-0.00009437,0.06326992,-0.11725851,0.00977465,-0.11725851,3.27723233
0.61614821,0.27789434,0.29696385,-0.00011342,0.00247630,-0.00033080,226.74272388,0.01653222,-0.00787667,0.01653222,226.64404518,-0.01514888,-0.00787667,-0.01514888,226.68266131,0.05034613,-0.00014135,0.01070922,-0.00014135,0.06314481,-0.11516787,0.01070922,-0.11516787,3.27481101
0.61614810,0.27789681,0.29696352,-0.00011712,0.00247069,-0.00033035,226.76531417,0.01654779,-0.00789955,0.01654779,226.66671209,-0.01525372,-0.00789955,-0.01525372,226.70542988,0.05035492,-0.00018724,0.01164333,-0.00018724,0.06302191,-0.11307672,0.01164333,-0.11307672,3.27238684
0.61614798,0.27789928,0.29696319,-0.00012083,0.00246508,-0.00032991,226.78790651,0.01656341,-0.00792240,0.01656341,226.68938115,-0.01535863,-0.00792240,-0.01535863,226.72820092,0.05036438,-0.00023204,0.01257698,-0.00023204,0.06290124,-0.11098507,0.01257698,-0.11098507,3.26995987
0.61614785,0.27790174,0.29696286,-0.00012454,0.00245945,-0.00032946,226.81050089,0.01657908,-0.00794522,0.01657908,226.71205235,-0.01546362,-0.00794522,-0.01546362,226.75097443,0.05037452,-0.00027574,0.01351014,-0.00027574,0.06278279,-0.10889293,0.01351014,-0.10889293,3.26753011
0.61614773,0.27790420,0.29696253,-0.00012826,0.00245382,-0.00032900,226.83309731,0.01659478,-0.00796801,0.01659478,226.73472568,-0.01556868,-0.00796801,-0.01556868,226.77375040,0.05038533,-0.00031835,0.01444282,-0.00031835,0.06266658,-0.10680032,0.01444282,-0.10680032,3.26509761
0.61614760,0.27790665,0.29696220,-0.00013199,0.00244819,-0.00032855,226.85569577,0.01661054,-0.00799077,0.01661054,226.75740116,-0.01567381,-0.00799077,-0.01567381,226.79652885,0.05039682,-0.00035987,0.01537500,-0.00035987,0.06255262,-0.10470727,0.01537500,-0.10470727,3.26266239
0.61614746,0.27790909,0.29696188,-0.00013572,0.00244254,-0.00032809,226.87829628,0.01662633,-0.00801350,0.01662633,226.78007878,-0.01577901,-0.00801350,-0.01577901,226.81930975,0.05040898,-0.00040028,0.01630668,-0.00040028,0.06244091,-0.10261378,0.01630668,-0.10261378,3.26022450
0.61614733,0.27791153,0.29696155,-0.00013946,0.00243689,-0.00032763,226.90089883,0.01664217,-0.00803620,0.01664217,226.80275854,-0.01588428,-0.00803620,-0.01588428,226.84209313,0.05042183,-0.00043958,0.01723785,-0.00043958,0.06233146,-0.10051989,0.01723785,-0.10051989,3.25778395
0.61614718,0.27791397,0.29696122,-0.00014321,0.00243124,-0.00032716,226.92350342,0.01665805,-0.00805887,0.01665805,226.82544044,-0.01598962,-0.00805887,-0.01598962,226.86487896,0.05043535,-0.00047777,0.01816851,-0.00047777,0.06222427,-0.09842559,0.01816851,-0.09842559,3.25534078
0.61614704,0.27791640,0.29696089,-0.00014696,0.00242558,-0.00032670,226.94611005,0.01667398,-0.00808151,0.01667398,226.84812448,-0.01609502,-0.00808151,-0.01609502,226.88766726,0.05044956,-0.00051485,0.01909863,-0.00051485,0.06211936,-0.09633092,0.01909863,-0.09633092,3.25289503
0.61614689,0.27791882,0.29696057,-0.00015072,0.00241991,-0.00032623,226.96871873,0.01668995,-0.00810412,0.01668995,226.87081065,-0.01620049,-0.00810412,-0.01620049,226.91045802,0.05046445,-0.00055082,0.02002823,-0.00055082,0.06201674,-0.09423589,0.02002823,-0.09423589,3.25044672
0.61614674,0.27792124,0.29696024,-0.00015449,0.00241423,-0.00032576,226.99132945,0.01670597,-0.00812670,0.01670597,226.89349897,-0.01630602,-0.00812670,-0.01630602,226.93325123,0.05048003,-0.00058566,0.02095727,-0.00058566,0.06191640,-0.09214052,0.02095727,-0.09214052,3.24799589
0.61614658,0.27792365,0.29695992,-0.00015826,0.00240855,-0.00032528,227.01394221,0.01672203,-0.00814924,0.01672203,226.91618942,-0.01641162,-0.00814924,-0.01641162,226.95604691,0.05049630,-0.00061938,0.02188577,-0.00061938,0.06181836,-0.09004483,0.02188577,-0.09004483,3.24554258
